country_id,country_name,year,gdp_per_capita
724,Spain,2021,30817.6828559001
233,Estonia,2021,27953.7670230126
246,Finland,2021,53099.1351400148
250,France (metropolitan),2021,43725.0999521245
826,United Kingdom,2021,46896.8662432834
268,Georgia,2021,5083.60695484577
300,Greece,2021,20654.7001960815
320,Guatemala,2021,4913.94712869347
328,Guyana,2021,9860.87233445443
191,Croatia,2021,17789.9304736722
348,Hungary,2021,18755.1023464312
356,India,2021,2239.61384367482
372,Ireland,2021,105561.137468992
352,Iceland,2021,69325.9078287926
376,Israel,2021,52255.6159050999
380,Italy,2021,36852.5425414951
392,Japan,2021,40058.5373276179
417,Kyrgyzstan,2021,1349.99730650542
410,South Korea,2021,35125.5224984723
414,Kuwait,2021,34043.542153557
440,Lithuania,2021,23934.728489916
442,Luxembourg,2021,133711.794435985
428,Latvia,2021,20262.8433862451
498,Moldova,2021,5274.60582195352
484,Mexico,2021,10314.0506741437
470,Malta,2021,38027.3801730893
480,Mauritius,2021,9068.97300226707
558,Nicaragua,2021,2128.60980633198
528,The Netherlands,2021,60141.9880911492
578,Norway,2021,93072.8925119571
554,New Zealand,2021,49624.1816729553
591,Panama,2021,15509.8069109784
608,Philippines,2021,3484.38593882819
616,Poland,2021,18635.5104895754
630,Puerto Rico,2021,32619.250416757
620,Portugal,2021,24711.4510062111
600,Paraguay,2021,5976.9317978996
634,Qatar,2021,71751.8831234838
642,Romania,2021,14986.7854904274
702,Singapore,2021,79601.4129622433
688,Serbia,2021,9680.52798074468
703,Slovakia,2021,22138.1949833348
705,Slovenia,2021,29187.369382785
752,Sweden,2021,61174.9680215622
764,Thailand,2021,7058.0694998852
792,Türkiye,2021,9743.21277804855
800,Uganda,2021,882.791717542504
858,Uruguay,2021,17888.211510172
840,USA,2021,71318.3073592183
860,Uzbekistan,2021,2258.51964119278
710,South Africa,2021,6843.39941886204
32,Argentina,2022,13935.6811110049
51,Armenia,2022,6571.97445545099
36,Australia,2022,64997.0136536475
40,Austria,2022,52176.6649141178
56,Belgium,2022,50807.2047084918
48,Bahrain,2022,30616.2610677495
112,Belarus,2022,7994.64806074889
84,Belize,2022,7068.45478269722
76,Brazil,2022,9281.33334441234
124,Canada,2022,55509.393176404
756,Switzerland,2022,93245.7952120851
152,Chile,2022,15451.1319576678
156,China,2022,12662.5826712038
170,Colombia,2022,6674.59601948063
188,Costa Rica,2022,13625.9008491328
196,Cyprus,2022,33938.9453125
203,Czechia,2022,28282.2236715857
276,Germany,2022,49686.1154582583
208,Denmark,2022,68091.3191138669
218,Ecuador,2022,6540.99824522101
724,Spain,2022,30287.3657583614
233,Estonia,2022,28451.1477825175
246,Finland,2022,50438.4753952355
250,France (metropolitan),2022,41082.8119320747
826,United Kingdom,2022,45935.9276473925
268,Georgia,2022,6729.84659930283
300,Greece,2022,20971.8349258283
320,Guatemala,2022,5358.08963795
328,Guyana,2022,17913.4910146288
191,Croatia,2022,18466.0955472648
348,Hungary,2022,18353.298364905
356,India,2022,2352.61392452078
372,Ireland,2022,106194.755859223
352,Iceland,2022,75314.085560994
376,Israel,2022,54930.7261602593
380,Italy,2022,35635.7442204098
392,Japan,2022,34017.2718075024
417,Kyrgyzstan,2022,1739.72030814894
410,South Korea,2022,32394.6833725203
414,Kuwait,2022,40077.238047746
440,Lithuania,2022,25085.784063499
442,Luxembourg,2022,125006.021815486
428,Latvia,2022,20229.4613617326
498,Moldova,2022,5738.42473515618
484,Mexico,2022,11385.4070757929
470,Malta,2022,36142.2058531852
480,Mauritius,2022,10239.7970461095
558,Nicaragua,2022,2325.16737851871
528,The Netherlands,2022,59123.318556487
578,Norway,2022,108798.451165901
554,New Zealand,2022,48216.5095836302
591,Panama,2022,17332.4360742988
608,Philippines,2022,3548.06930572116
616,Poland,2022,18891.2121169279
630,Puerto Rico,2022,35268.0791015719
620,Portugal,2022,24620.519556875
600,Paraguay,2022,6205.62595379319
634,Qatar,2022,88701.463350036
642,Romania,2022,15557.8826247584
702,Singapore,2022,88428.7024226232
688,Serbia,2022,10022.9688543402
703,Slovakia,2022,21342.7666714692
705,Slovenia,2022,28373.8382265999
752,Sweden,2022,55296.9371472535
764,Thailand,2022,6909.35997481451
792,Türkiye,2022,10674.504157865
800,Uganda,2022,963.067314117178
858,Uruguay,2022,20691.9738991763
840,USA,2022,78035.1753604212
860,Uzbekistan,2022,2578.66689394219
710,South Africa,2022,6523.41097815853
32,Argentina,2023,14187.4827252965
51,Armenia,2023,8053.01066312345
36,Australia,2023,64820.9117890026
40,Austria,2023,56033.573792065
56,Belgium,2023,54700.9093236712
48,Bahrain,2023,29218.8605634137
112,Belarus,2023,7829.05313660622
84,Belize,2023,7459.99815132837
76,Brazil,2023,10294.866680778
124,Canada,2023,53431.1857063879
756,Switzerland,2023,99564.710026145
152,Chile,2023,17067.8136150601
156,China,2023,12614.0617416421
170,Colombia,2023,6947.35928681966
188,Costa Rica,2023,16942.0268119375
196,Cyprus,2023,36551.41796875
203,Czechia,2023,31591.1770732969
276,Germany,2023,54343.2265084958
208,Denmark,2023,68453.8769281145
218,Ecuador,2023,6609.80408154957
724,Spain,2023,33509.0127982139
233,Estonia,2023,30133.304450454
246,Finland,2023,52925.6897638424
250,France (metropolitan),2023,44690.9345395117
826,United Kingdom,2023,49463.8554617343
268,Georgia,2023,8283.66960242964
300,Greece,2023,23400.7278817691
320,Guatemala,2023,5762.82174615918
328,Guyana,2023,20765.3503593109
191,Croatia,2023,21865.4562838641
348,Hungary,2023,22141.8669799276
356,India,2023,2480.79208721621
372,Ireland,2023,103887.800388081
352,Iceland,2023,79636.9548578508
376,Israel,2023,52642.4267486308
380,Italy,2023,39003.3160954123
392,Japan,2023,33766.5268253808
417,Kyrgyzstan,2023,1970.15780961839
410,South Korea,2023,33121.3712885508
414,Kuwait,2023,33729.7985494456
440,Lithuania,2023,27786.0057829276
442,Luxembourg,2023,128678.189942826
428,Latvia,2023,22502.8429938094
498,Moldova,2023,6729.41286813969
484,Mexico,2023,13790.0243428344
470,Malta,2023,40395.7692064458
480,Mauritius,2023,11613.0441587588
558,Nicaragua,2023,2612.87066241288
528,The Netherlands,2023,64572.0059558854
578,Norway,2023,87925.0944188399
554,New Zealand,2023,48280.8114166238
591,Panama,2023,18686.4050961265
608,Philippines,2023,3804.8725797521
616,Poland,2023,22056.6661704127
630,Puerto Rico,2023,36779.0594913858
620,Portugal,2023,27331.2094945255
600,Paraguay,2023,6276.35113919957
634,Qatar,2023,80195.874646942
642,Romania,2023,18404.2730871704
702,Singapore,2023,84734.2559206054
688,Serbia,2023,12281.5058488303
703,Slovakia,2023,24491.3771867262
705,Slovenia,2023,32610.110922729
752,Sweden,2023,55516.836477474
764,Thailand,2023,7182.02525812415
792,Türkiye,2023,13105.6585678319
800,Uganda,2023,1002.30913917142
858,Uruguay,2023,22797.8111731861
840,USA,2023,82769.4122114216
860,Uzbekistan,2023,2849.51461071911
710,South Africa,2023,6022.5425418935
